schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q010,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,INCORRECT_SENTENCE,Une seule phrase ne suit pas la règle de la leçon. Laquelle ?,fr,On cherche quelqu'un de compétent pour vérifier le contrat.,Quelque chose d'urgent vient d'arriver.,On cherche quelqu'un compétent de pour vérifier le contrat.,Je vous rappellerai un de ces jours.,fr,C,Il faut « quelqu’un de compétent » : la préposition « de » précède l’adjectif.,Cette construction est correcte.,« quelque chose d’urgent » suit la règle.,Il faut « quelqu’un de compétent » : la préposition « de » précède l’adjectif.,« un de ces jours » exprime un moment non précisé.,fr,ADV-L19-MC01,ADV-L19-MC01,,ADV-L19-MC01,VERY_HARD,1.00,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|INCORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q011,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,PREPOSITION_CHOICE,Complétez : « Le médecin a remarqué quelque chose ___ inhabituel. »,fr,à,en,pour,d',fr,D,"Après « quelque chose », l’adjectif est introduit par « de », élidé ici devant voyelle.",« à » n’introduit pas l’adjectif dans cette structure.,« en » ne convient pas ici.,« pour » ne correspond pas à la construction ciblée.,"Après « quelque chose », l’adjectif est introduit par « de », élidé ici devant voyelle.",fr,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|PREPOSITION_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q012,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,FR_TO_FA,معنای دقیق « On m'a parlé de quelqu'un de très réservé » کدام است؟,fa,دربارهٔ شخصی نامشخص که بسیار کم‌حرف/محجوب است با من صحبت کردند.,دربارهٔ چیزی بسیار محرمانه با من صحبت کردند.,هیچ‌کس دربارهٔ آن موضوع با من صحبت نکرد.,همهٔ افراد دربارهٔ یک شخص واحد با من صحبت کردند.,fa,A,« quelqu’un » شخص نامشخص را نشان می‌دهد و « de très réservé » صفت اوست.,« quelqu’un » شخص نامشخص را نشان می‌دهد و « de très réservé » صفت اوست.,برای « چیز » باید « quelque chose » باشد.,« personne » در منفی معنای « هیچ‌کس » دارد.,« tous/les mêmes » ارزش کلیت یا همانندی دارند.,fa,,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|FR_TO_FA,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q013,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,DIALOGUE_COMPLETE,"— Tu sais qui a envoyé ces fleurs ? — Non, ___ ; la carte n'est pas signée.",fr,quelque chose,quelqu'un,personne,tous,fr,B,فرستنده یک شخص ناشناس است، پس « quelqu’un » مناسب است.,« quelque chose » برای شیء است.,فرستنده یک شخص ناشناس است، پس « quelqu’un » مناسب است.,« personne » یعنی هیچ‌کس و با وجود گل‌ها ناسازگار است.,« tous » یعنی همهٔ اعضای یک گروه.,fa,ADV-L19-MC01,,ADV-L19-MC01,ADV-L19-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|DIALOGUE_COMPLETE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q001,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,PRONOUN_CHOICE,Le gardien dit que ___ a déposé cette enveloppe pendant la pause.,fr,quelqu'un,quelque chose,personne,tous,fr,A,« quelqu’un » désigne une personne non identifiée.,« quelqu’un » désigne une personne non identifiée.,« quelque chose » désigne une chose.,« personne » exprime l’absence de personne dans une construction négative.,« tous » renvoie à la totalité d’un groupe.,fr,,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q002,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,PRONOUN_CHOICE,"En ouvrant la boîte, nous avons senti ___ de brûlé.",fr,quelqu'un,quelque chose,chacun,personne,fr,B,« quelque chose » convient pour une chose non précisée et se construit ici avec « de + adjectif/participe adjectival ».,« quelqu’un » désigne une personne.,« quelque chose » convient pour une chose non précisée et se construit ici avec « de + adjectif/participe adjectival ».,« chacun » exprime une totalité distributive.,« personne » relève de la quantité nulle de personnes.,fr,ADV-L19-MC01,,ADV-L19-MC01,ADV-L19-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q003,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,PRONOUN_CHOICE,___ frappe à la porte ; va voir qui c'est.,fr,Rien,Les mêmes,On,Quelques-uns,fr,C,« on » peut désigner une personne non précisée lorsque l’identité du sujet n’est pas connue.,« rien » désigne une absence de chose.,« les mêmes » marque l’identité avec des éléments déjà mentionnés.,« on » peut désigner une personne non précisée lorsque l’identité du sujet n’est pas connue.,« quelques-uns » reprend une partie indéterminée d’un groupe.,fr,ADV-L19-MC01,ADV-L19-MC01,,ADV-L19-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q004,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,CLOZE_SINGLE,"Pour ce poste, il nous faudrait ___ de vraiment expérimenté.",fr,quelque chose,tous,personne,quelqu'un,fr,D,Une personne non identifiée caractérisée par un adjectif se construit avec « quelqu’un de + adjectif ».,« quelque chose » renvoie à une chose.,« tous » exprime une totalité plurielle.,« personne » exprime zéro personne dans la négation.,Une personne non identifiée caractérisée par un adjectif se construit avec « quelqu’un de + adjectif ».,fr,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q005,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,CLOZE_SINGLE,"Après ce dessert très riche, je prendrai ___ de plus léger.",fr,quelque chose,quelqu'un,chacun,les autres,fr,A,"Pour une chose non précisée qualifiée, on emploie « quelque chose de + adjectif ».","Pour une chose non précisée qualifiée, on emploie « quelque chose de + adjectif ».",« quelqu’un » vise une personne.,« chacun » distribue une totalité membre par membre.,« les autres » reprend le reste d’un ensemble déjà opposé.,fr,,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,VERY_HARD,1.00,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q006,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,CLOZE_CONTEXT,"Nous n'avons choisi ni la semaine ni le mois du voyage. Nous partirons ___, quand tout sera plus calme.",fr,les mêmes,un de ces jours,quelques-uns,personne,fr,B,« un de ces jours » exprime un moment futur non précisé.,« les mêmes » exprime l’identité.,« un de ces jours » exprime un moment futur non précisé.,« quelques-uns » exprime une quantité indéterminée.,« personne » concerne une quantité nulle de personnes.,fr,ADV-L19-MC01,,ADV-L19-MC01,ADV-L19-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q007,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,CLOZE_CONTEXT,Une note anonyme a été glissée sous la porte. ___ veut manifestement attirer notre attention.,fr,Quelque chose,Rien,Quelqu'un,Tous,fr,C,L’auteur de la note est une personne dont l’identité n’est pas précisée : « quelqu’un ».,« quelque chose » ne peut pas être l’auteur humain d’une note.,« rien » exprime l’absence de chose.,L’auteur de la note est une personne dont l’identité n’est pas précisée : « quelqu’un ».,« tous » suppose une totalité déjà constituée.,fr,ADV-L19-MC01,ADV-L19-MC01,,ADV-L19-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q008,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,CORRECT_SENTENCE,Quelle phrase suit la construction enseignée avec un pronom indéfini et un adjectif ?,fr,Ils ont engagé quelqu'un très discret pour cette mission.,Ils ont engagé de quelqu'un très discret pour cette mission.,Ils ont engagé quelqu'un de très discrètement pour cette mission.,Ils ont engagé quelqu'un de très discret pour cette mission.,fr,D,"Après « quelqu’un », l’adjectif qualificatif est normalement introduit par « de ».",Il manque « de » avant l’adjectif.,« de » ne se place pas devant « quelqu’un » dans cette structure.,"On attend l’adjectif « discret », non l’adverbe « discrètement ».","Après « quelqu’un », l’adjectif qualificatif est normalement introduit par « de ».",fr,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q009,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,INCORRECT_SENTENCE,Le contrôle éditorial signale une construction fautive. Identifiez-la.,fr,J'ai remarqué quelque chose inhabituel dans son comportement.,J'ai remarqué quelque chose d'inhabituel dans son comportement.,On m'a présenté quelqu'un de très sympathique.,Je finirai ce projet un de ces jours.,fr,A,"Après « quelque chose », un adjectif est introduit par « de », ici élidé en « d’ ».","Après « quelque chose », un adjectif est introduit par « de », ici élidé en « d’ ».",Cette phrase respecte « quelque chose de + adjectif ».,Cette phrase respecte « quelqu’un de + adjectif ».,« un de ces jours » convient pour un moment non précisé.,fr,,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|INCORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q010,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,PREPOSITION_CHOICE,Complétez : « Ils cherchent quelqu'un ___ fiable pour garder les clés. »,fr,à,de,en,pour,fr,B,La structure est « quelqu’un de + adjectif ».,« à » n’introduit pas l’adjectif après « quelqu’un ».,La structure est « quelqu’un de + adjectif ».,« en » ne convient pas dans cette construction.,"« pour » introduit un but ou une destination, pas l’adjectif ici.",fr,ADV-L19-MC01,,ADV-L19-MC01,ADV-L19-MC01,VERY_HARD,1.00,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|PREPOSITION_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q011,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,FR_TO_FA,ترجمهٔ دقیق « Quelqu'un de très calme attend dans le hall » کدام است؟,fa,چیزی بسیار آرام در سالن انتظار قرار دارد.,هیچ‌کس در سالن انتظار نیست.,شخصی نامشخص و بسیار آرام در سالن انتظار منتظر است.,همهٔ افراد آرام در سالن انتظار منتظرند.,fa,C,« quelqu’un » به شخصی نامشخص اشاره می‌کند و « de très calme » او را توصیف می‌کند.,برای شیء باید « quelque chose » به‌کار رود.,« personne » در منفی معنای « هیچ‌کس » می‌دهد.,« quelqu’un » به شخصی نامشخص اشاره می‌کند و « de très calme » او را توصیف می‌کند.,« tous » معنای کلیت می‌دهد، نه یک شخص نامشخص.,fa,ADV-L19-MC01,ADV-L19-MC01,,ADV-L19-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|FR_TO_FA,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B091-Q012,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,DIALOGUE_COMPLETE,"— Tu connais l'auteur de ce commentaire ? — Non. C'est sûrement ___, mais aucun nom n'apparaît.",fr,quelque chose,rien,chacun,quelqu'un,fr,D,چون نویسنده یک شخص ناشناس است، « quelqu’un » انتخاب درست است.,« quelque chose » برای یک چیز نامشخص است.,« rien » نبودنِ چیز را بیان می‌کند.,« chacun » همهٔ اعضا را به‌صورت توزیعی در نظر می‌گیرد.,چون نویسنده یک شخص ناشناس است، « quelqu’un » انتخاب درست است.,fa,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|DIALOGUE_COMPLETE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B092-Q001,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,PRONOUN_CHOICE,"Pour formuler une généralité sans identifier les personnes, complétez : « Dans cette région, ___ dîne souvent plus tard en été. »",fr,on,quelque chose,personne,chacun,fr,A,« on » est le pronom indéfini approprié pour formuler une généralité sur des personnes non identifiées.,« on » permet ici de généraliser sans identifier ni compter les personnes.,"« quelque chose » désigne une chose, pas un sujet humain indéfini qui exprime une opinion.",« personne » exprime normalement une quantité nulle dans une construction négative.,« chacun » individualise tous les membres d'un groupe déterminé ; ce n'est pas la généralité indéfinie demandée.,fr,,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B092-Q002,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,CLOZE_SINGLE,"Avant la conférence, le comité veut annoncer ___ de suffisamment précis pour éviter les rumeurs.",fr,quelqu'un,quelque chose,tous,personne,fr,B,« quelque chose de + adjectif » permet de désigner une chose non précisée tout en la qualifiant.,"« quelqu'un » renvoie à une personne, alors que l'on veut annoncer une information ou un élément.",« quelque chose de suffisamment précis » est la construction correcte pour une chose indéterminée qualifiée.,« tous » exprime une totalité de personnes ou d'éléments déjà envisagés.,« personne » exprime l'absence de personne et demanderait un contexte négatif.,fr,ADV-L19-MC01,,ADV-L19-MC01,ADV-L19-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B092-Q003,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,CLOZE_CONTEXT,Les deux services sont en conflit et refusent tout médiateur lié à l'un des camps. Il leur faut ___ de neutre.,fr,quelque chose,tous,quelqu'un,personne,fr,C,Le contexte exige une personne indéterminée ; « quelqu'un de neutre » suit la construction pronom indéfini + de + adjectif.,"Un médiateur est une personne, donc « quelque chose » ne convient pas.",« tous » exprime la totalité d'un groupe et ne peut pas désigner un médiateur unique non identifié.,« quelqu'un de neutre » désigne correctement une personne non précisée qualifiée par l'adjectif.,"« personne » exprimerait l'absence de médiateur, contraire au besoin énoncé.",fr,ADV-L19-MC01,ADV-L19-MC01,,ADV-L19-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B092-Q004,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,CORRECT_SENTENCE,Un réviseur hésite entre quatre formulations. Laquelle respecte à la fois la préposition et l'accord après « quelque chose » ?,fr,La négociation a révélé quelque chose plus délicat que prévu.,La négociation a révélé quelque chose de plus délicate que prévu.,La négociation a révélé de quelque chose plus délicat que prévu.,La négociation a révélé quelque chose de plus délicat que prévu.,fr,D,"Après « quelque chose », l'adjectif qualificatif est introduit par « de » et reste au masculin singulier : « quelque chose de plus délicat ».",Il manque la préposition « de » avant l'adjectif.,"Après « quelque chose », l'adjectif est au masculin singulier : « délicat », non « délicate ».",La préposition ne se place pas devant le pronom ; la structure est « quelque chose de + adjectif ».,La phrase applique correctement « quelque chose de + adjectif » avec l'accord neutre au masculin singulier.,fr,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B092-Q005,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,ERROR_LOCATION,Repérez le segment fautif : « Quelque chose de remarquables / a été signalé / dans le rapport / final. »,fr,Quelque chose de remarquables,a été signalé,dans le rapport,final,fr,A,"Le segment fautif est « quelque chose de remarquables » : après « quelque chose », l'adjectif qualificatif reste au masculin singulier, donc « quelque chose de remarquable ».",Il faut « quelque chose de remarquable » : l'adjectif reste au masculin singulier.,« a été signalé » est correctement accordé avec le noyau singulier de la phrase.,Le complément « dans le rapport » est correct.,« final » s'accorde correctement avec « rapport ».,fr,,ADV-L19-MC01,ADV-L19-MC01,ADV-L19-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B092-Q006,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST01,ADV_L19_INDEF_IMPRECISION,,FR_TO_FA,ترجمهٔ دقیق « On m'a signalé quelque chose d'inhabituel dans le contrat » کدام است؟,fa,شخص ناشناسی قرارداد را برای من امضا کرد.,به من گفته‌اند که در قرارداد موردی غیرعادی وجود دارد.,هیچ‌چیز غیرعادی در قرارداد وجود ندارد.,همهٔ بندهای قرارداد غیرعادی هستند.,fa,B,« on » فاعلی نامعین است و « quelque chose d'inhabituel » به یک مورد یا چیز نامشخص و غیرعادی اشاره می‌کند.,این گزینه « quelqu'un » و عمل امضا کردن را القا می‌کند که در جمله نیست.,این ترجمه هم فاعل نامعین « on » و هم « quelque chose d'inhabituel » را درست منتقل می‌کند.,برای این معنا ساخت منفی با « rien » لازم بود.,« quelque chose » به یک مورد نامشخص اشاره می‌کند، نه همهٔ بندها.,fa,ADV-L19-MC01,,ADV-L19-MC01,ADV-L19-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-imprecision,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_IMPRECISION|FR_TO_FA,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
